faculty,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,stat_id,stat_label,source_file,source_url,fetched_at_utc,error,order,param_year,param_semester,param_semestercurrent,param_admityear,param_fac,param_level,param_sex,param_student_type,param_nat,total_col,total_count,faculty_code,faculty_name,c1_label,c2_label,c3_label,c4_label,c5_label,c6_label,c7_label,c8_label,c9_label,c10_label,major,program_code,program_name,c11,c11_label,level,curriculum,curriculum_type,nationality_id_for_check,nationality_th,nationality_id,iso_alpha3,is_international,c12,c12_label,row_count,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,c25,c26,c27,c28,c29,c30,c31,c32,c33,c34,c35,c36,c37,c38,c39,c40,c41,c42,c43,c44,c45,c46,c47,c48,c49,c50,c51,c52,c53,c54,c55,c56,c57,c13_label,c14_label,c15_label,c16_label,c17_label,c18_label,c19_label,c20_label,c21_label,c22_label,c23_label,c24_label,c25_label,c26_label,c27_label,c28_label,c29_label,c30_label,c31_label,c32_label,c33_label,c34_label,c35_label,c36_label,c37_label,c38_label,c39_label,c40_label,c41_label,c42_label,c43_label,c44_label,c45_label,c46_label,c47_label,c48_label,c49_label,c50_label,c51_label,c52_label,c53_label,c54_label,c55_label,c56_label,c57_label
05 : คณะวิทยาศาสตร์,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,s003002,graduates_by_graduation_semester,data_s003002__admityear-999_fac-999_level-999_nat-999_semester-3_semestercurrent-3_sex-999_student_type-999_year-2568__bda185f6.json,https://api-statistic.reg.cmu.ac.th/v1/data/s003002?year=2568&semester=3&semestercurrent=3&admityear=999&fac=999&level=999&sex=999&student_type=999&nat=999,2026-07-09T08:53:52+00:00,,sy,2568,3,3,999,999,999,999,999,999,c57,56.0,05,คณะวิทยาศาสตร์,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,,,,18.0,หญิง,,,,,,,,,31.0,รวม,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,12.0,0.0,0.0,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,6.0,2.0,8.0,25.0,31.0,56.0,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม
06 : คณะวิศวกรรมศาสตร์,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,s003002,graduates_by_graduation_semester,data_s003002__admityear-999_fac-999_level-999_nat-999_semester-3_semestercurrent-3_sex-999_student_type-999_year-2568__bda185f6.json,https://api-statistic.reg.cmu.ac.th/v1/data/s003002?year=2568&semester=3&semestercurrent=3&admityear=999&fac=999&level=999&sex=999&student_type=999&nat=999,2026-07-09T08:53:52+00:00,,sy,2568,3,3,999,999,999,999,999,999,c57,113.0,06,คณะวิศวกรรมศาสตร์,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,,,,20.0,หญิง,,,,,,,,,65.0,รวม,,1.0,3.0,4.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,8.0,20.0,9.0,7.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,40.0,113.0,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม
07 : คณะแพทยศาสตร์,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,s003002,graduates_by_graduation_semester,data_s003002__admityear-999_fac-999_level-999_nat-999_semester-3_semestercurrent-3_sex-999_student_type-999_year-2568__bda185f6.json,https://api-statistic.reg.cmu.ac.th/v1/data/s003002?year=2568&semester=3&semestercurrent=3&admityear=999&fac=999&level=999&sex=999&student_type=999&nat=999,2026-07-09T08:53:52+00:00,,sy,2568,3,3,999,999,999,999,999,999,c57,24.0,07,คณะแพทยศาสตร์,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,,,,2.0,หญิง,,,,,,,,,4.0,รวม,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,15.0,9.0,24.0,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม
08 : คณะเกษตรศาสตร์,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,s003002,graduates_by_graduation_semester,data_s003002__admityear-999_fac-999_level-999_nat-999_semester-3_semestercurrent-3_sex-999_student_type-999_year-2568__bda185f6.json,https://api-statistic.reg.cmu.ac.th/v1/data/s003002?year=2568&semester=3&semestercurrent=3&admityear=999&fac=999&level=999&sex=999&student_type=999&nat=999,2026-07-09T08:53:52+00:00,,sy,2568,3,3,999,999,999,999,999,999,c57,35.0,08,คณะเกษตรศาสตร์,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,,,,13.0,หญิง,,,,,,,,,22.0,รวม,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,9.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,23.0,35.0,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม
09 : คณะทันตแพทยศาสตร์,3.0,37.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,s003002,graduates_by_graduation_semester,data_s003002__admityear-999_fac-999_level-999_nat-999_semester-3_semestercurrent-3_sex-999_student_type-999_year-2568__bda185f6.json,https://api-statistic.reg.cmu.ac.th/v1/data/s003002?year=2568&semester=3&semestercurrent=3&admityear=999&fac=999&level=999&sex=999&student_type=999&nat=999,2026-07-09T08:53:52+00:00,,sy,2568,3,3,999,999,999,999,999,999,c57,83.0,09,คณะทันตแพทยศาสตร์,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,,,,0.0,หญิง,,,,,,,,,0.0,รวม,,0.0,0.0,0.0,0.0,0.0,0.0,7.0,15.0,22.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,16.0,67.0,83.0,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม
10 : คณะเภสัชศาสตร์,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,s003002,graduates_by_graduation_semester,data_s003002__admityear-999_fac-999_level-999_nat-999_semester-3_semestercurrent-3_sex-999_student_type-999_year-2568__bda185f6.json,https://api-statistic.reg.cmu.ac.th/v1/data/s003002?year=2568&semester=3&semestercurrent=3&admityear=999&fac=999&level=999&sex=999&student_type=999&nat=999,2026-07-09T08:53:52+00:00,,sy,2568,3,3,999,999,999,999,999,999,c57,4.0,10,คณะเภสัชศาสตร์,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,,,,0.0,หญิง,,,,,,,,,0.0,รวม,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,4.0,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม
11 : คณะเทคนิคการแพทย์,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,s003002,graduates_by_graduation_semester,data_s003002__admityear-999_fac-999_level-999_nat-999_semester-3_semestercurrent-3_sex-999_student_type-999_year-2568__bda185f6.json,https://api-statistic.reg.cmu.ac.th/v1/data/s003002?year=2568&semester=3&semestercurrent=3&admityear=999&fac=999&level=999&sex=999&student_type=999&nat=999,2026-07-09T08:53:52+00:00,,sy,2568,3,3,999,999,999,999,999,999,c57,8.0,11,คณะเทคนิคการแพทย์,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,,,,1.0,หญิง,,,,,,,,,3.0,รวม,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,5.0,8.0,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม
12 : คณะพยาบาลศาสตร์,0.0,0.0,0.0,13.0,64.0,77.0,0.0,0.0,0.0,1.0,s003002,graduates_by_graduation_semester,data_s003002__admityear-999_fac-999_level-999_nat-999_semester-3_semestercurrent-3_sex-999_student_type-999_year-2568__bda185f6.json,https://api-statistic.reg.cmu.ac.th/v1/data/s003002?year=2568&semester=3&semestercurrent=3&admityear=999&fac=999&level=999&sex=999&student_type=999&nat=999,2026-07-09T08:53:52+00:00,,sy,2568,3,3,999,999,999,999,999,999,c57,100.0,12,คณะพยาบาลศาสตร์,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,,,,4.0,หญิง,,,,,,,,,5.0,รวม,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,1.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,16.0,84.0,100.0,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม
13 : คณะอุตสาหกรรมเกษตร,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,s003002,graduates_by_graduation_semester,data_s003002__admityear-999_fac-999_level-999_nat-999_semester-3_semestercurrent-3_sex-999_student_type-999_year-2568__bda185f6.json,https://api-statistic.reg.cmu.ac.th/v1/data/s003002?year=2568&semester=3&semestercurrent=3&admityear=999&fac=999&level=999&sex=999&student_type=999&nat=999,2026-07-09T08:53:52+00:00,,sy,2568,3,3,999,999,999,999,999,999,c57,24.0,13,คณะอุตสาหกรรมเกษตร,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,,,,11.0,หญิง,,,,,,,,,18.0,รวม,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,15.0,24.0,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม
14 : คณะสัตวแพทยศาสตร์,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,s003002,graduates_by_graduation_semester,data_s003002__admityear-999_fac-999_level-999_nat-999_semester-3_semestercurrent-3_sex-999_student_type-999_year-2568__bda185f6.json,https://api-statistic.reg.cmu.ac.th/v1/data/s003002?year=2568&semester=3&semestercurrent=3&admityear=999&fac=999&level=999&sex=999&student_type=999&nat=999,2026-07-09T08:53:52+00:00,,sy,2568,3,3,999,999,999,999,999,999,c57,2.0,14,คณะสัตวแพทยศาสตร์,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,,,,0.0,หญิง,,,,,,,,,0.0,รวม,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม
15 : คณะบริหารธุรกิจ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,s003002,graduates_by_graduation_semester,data_s003002__admityear-999_fac-999_level-999_nat-999_semester-3_semestercurrent-3_sex-999_student_type-999_year-2568__bda185f6.json,https://api-statistic.reg.cmu.ac.th/v1/data/s003002?year=2568&semester=3&semestercurrent=3&admityear=999&fac=999&level=999&sex=999&student_type=999&nat=999,2026-07-09T08:53:52+00:00,,sy,2568,3,3,999,999,999,999,999,999,c57,40.0,15,คณะบริหารธุรกิจ,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,,,,3.0,หญิง,,,,,,,,,8.0,รวม,,7.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,13.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,40.0,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม
16 : คณะเศรษฐศาสตร์,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,s003002,graduates_by_graduation_semester,data_s003002__admityear-999_fac-999_level-999_nat-999_semester-3_semestercurrent-3_sex-999_student_type-999_year-2568__bda185f6.json,https://api-statistic.reg.cmu.ac.th/v1/data/s003002?year=2568&semester=3&semestercurrent=3&admityear=999&fac=999&level=999&sex=999&student_type=999&nat=999,2026-07-09T08:53:52+00:00,,sy,2568,3,3,999,999,999,999,999,999,c57,45.0,16,คณะเศรษฐศาสตร์,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,,,,15.0,หญิง,,,,,,,,,27.0,รวม,,0.0,0.0,0.0,4.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,20.0,25.0,45.0,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม
17 : คณะสถาปัตยกรรมศาสตร์,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,s003002,graduates_by_graduation_semester,data_s003002__admityear-999_fac-999_level-999_nat-999_semester-3_semestercurrent-3_sex-999_student_type-999_year-2568__bda185f6.json,https://api-statistic.reg.cmu.ac.th/v1/data/s003002?year=2568&semester=3&semestercurrent=3&admityear=999&fac=999&level=999&sex=999&student_type=999&nat=999,2026-07-09T08:53:52+00:00,,sy,2568,3,3,999,999,999,999,999,999,c57,15.0,17,คณะสถาปัตยกรรมศาสตร์,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,,,,1.0,หญิง,,,,,,,,,6.0,รวม,,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,5.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,8.0,7.0,15.0,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม
18 : คณะการสื่อสารมวลชน,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,s003002,graduates_by_graduation_semester,data_s003002__admityear-999_fac-999_level-999_nat-999_semester-3_semestercurrent-3_sex-999_student_type-999_year-2568__bda185f6.json,https://api-statistic.reg.cmu.ac.th/v1/data/s003002?year=2568&semester=3&semestercurrent=3&admityear=999&fac=999&level=999&sex=999&student_type=999&nat=999,2026-07-09T08:53:52+00:00,,sy,2568,3,3,999,999,999,999,999,999,c57,10.0,18,คณะการสื่อสารมวลชน,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,,,,4.0,หญิง,,,,,,,,,10.0,รวม,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,10.0,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม
19 : คณะรัฐศาสตร์และรัฐประศาสนศาสตร์,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,s003002,graduates_by_graduation_semester,data_s003002__admityear-999_fac-999_level-999_nat-999_semester-3_semestercurrent-3_sex-999_student_type-999_year-2568__bda185f6.json,https://api-statistic.reg.cmu.ac.th/v1/data/s003002?year=2568&semester=3&semestercurrent=3&admityear=999&fac=999&level=999&sex=999&student_type=999&nat=999,2026-07-09T08:53:52+00:00,,sy,2568,3,3,999,999,999,999,999,999,c57,10.0,19,คณะรัฐศาสตร์และรัฐประศาสนศาสตร์,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,,,,1.0,หญิง,,,,,,,,,5.0,รวม,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,10.0,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม
20 : คณะนิติศาสตร์,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,s003002,graduates_by_graduation_semester,data_s003002__admityear-999_fac-999_level-999_nat-999_semester-3_semestercurrent-3_sex-999_student_type-999_year-2568__bda185f6.json,https://api-statistic.reg.cmu.ac.th/v1/data/s003002?year=2568&semester=3&semestercurrent=3&admityear=999&fac=999&level=999&sex=999&student_type=999&nat=999,2026-07-09T08:53:52+00:00,,sy,2568,3,3,999,999,999,999,999,999,c57,28.0,20,คณะนิติศาสตร์,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,,,,6.0,หญิง,,,,,,,,,11.0,รวม,,8.0,8.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,15.0,28.0,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม,ชาย,หญิง,รวม
