faculty_code,faculty_name,level,program_name,curriculum_type,current_students,over_program_students,over_program_rate,source_file
04,คณะสังคมศาสตร์,ปริญญาเอก,ปร.ด. (สตรีศึกษาและเพศภาวะศึกษา),นานาชาติ,0.0,0.0,,data_s001010__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2569__2b9236af.json
05,คณะวิทยาศาสตร์,ปริญญาตรี,วท.บ. (ชีวเคมีและชีวเคมีเทคโนโลยี),ไทย,0.0,0.0,,data_s001010__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2569__2b9236af.json
05,คณะวิทยาศาสตร์,ประกาศนียบัตรบัณฑิต,x,ไทย,0.0,0.0,,data_s001010__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2569__2b9236af.json
05,คณะวิทยาศาสตร์,ปริญญาโท,วท.ม. (วิทยาการคอมพิวเตอร์),นานาชาติ,0.0,0.0,,data_s001010__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2569__2b9236af.json
05,คณะวิทยาศาสตร์,ปริญญาโท,วท.ม. (การสอนเคมี),ไทย,0.0,0.0,,data_s001010__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2569__2b9236af.json
05,คณะวิทยาศาสตร์,ปริญญาโท,วท.ม. (การสอนชีววิทยา),ไทย,0.0,0.0,,data_s001010__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2569__2b9236af.json
05,คณะวิทยาศาสตร์,ปริญญาโท,วท.ม. (ธรณีวิทยา),ไทย,0.0,0.0,,data_s001010__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2569__2b9236af.json
05,คณะวิทยาศาสตร์,ปริญญาโท,วท.ม. (การสอนฟิสิกส์),ไทย,0.0,0.0,,data_s001010__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2569__2b9236af.json
05,คณะวิทยาศาสตร์,ปริญญาโท,วท.ม. (สถิติประยุกต์),นานาชาติ,0.0,0.0,,data_s001010__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2569__2b9236af.json
05,คณะวิทยาศาสตร์,ปริญญาโท,วท.ม. (ธรณีฟิสิกส์ประยุกต์),ไทย,0.0,0.0,,data_s001010__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2569__2b9236af.json
05,คณะวิทยาศาสตร์,ปริญญาโท,วท.ม. (เทคโนโลยีชีวภาพ),นานาชาติ,0.0,0.0,,data_s001010__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2569__2b9236af.json
05,คณะวิทยาศาสตร์,ปริญญาโท,วท.ม. (ฟิสิกส์ประยุกต์),ไทย,0.0,0.0,,data_s001010__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2569__2b9236af.json
05,คณะวิทยาศาสตร์,ปริญญาโท,วท.ม. (การประเมินความเสี่ยงทางด้านสิ่งแวดล้อมในระบบนิเวศเขตร้อน),นานาชาติ,0.0,0.0,,data_s001010__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2569__2b9236af.json
05,คณะวิทยาศาสตร์,ปริญญาโท,วท.ม. (คณิตศาสตร์ประยุกต์),นานาชาติ,0.0,0.0,,data_s001010__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2569__2b9236af.json
05,คณะวิทยาศาสตร์,ปริญญาโท,วท.ม. (วัสดุศาสตร์),นานาชาติ,0.0,0.0,,data_s001010__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2569__2b9236af.json
05,คณะวิทยาศาสตร์,ปริญญาโท,วท.ม. (ธรณีศาสตร์ปิโตรเลียม),นานาชาติ,0.0,0.0,,data_s001010__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2569__2b9236af.json
05,คณะวิทยาศาสตร์,ปริญญาโท,วท.ม. (ชีวสารสนเทศศาสตร์),ไทย,0.0,0.0,,data_s001010__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2569__2b9236af.json
05,คณะวิทยาศาสตร์,ปริญญาโท,วท.ม. (วิทยาศาสตร์คณิตศาสตร์บูรณาการ),ไทย,0.0,0.0,,data_s001010__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2569__2b9236af.json
05,คณะวิทยาศาสตร์,ปริญญาโท,วท.ม. (จุลชีววิทยาประยุกต์),ไทย,0.0,0.0,,data_s001010__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2569__2b9236af.json
05,คณะวิทยาศาสตร์,ปริญญาโท,วท.ม. (ดาราศาสตร์),ไทย,0.0,0.0,,data_s001010__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2569__2b9236af.json
05,คณะวิทยาศาสตร์,ปริญญาโท,วท.ม. (ธรณีฟิสิกส์ปิโตรเลียม),นานาชาติ,0.0,0.0,,data_s001010__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2569__2b9236af.json
05,คณะวิทยาศาสตร์,ปริญญาโท,วท.ม. (วิทยาศาสตร์และเทคโนโลยีควอนตัม),นานาชาติ,0.0,0.0,,data_s001010__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2569__2b9236af.json
05,คณะวิทยาศาสตร์,ปริญญาเอก,วท.ด. (ชีววิทยา),ไทย,0.0,0.0,,data_s001010__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2569__2b9236af.json
05,คณะวิทยาศาสตร์,ปริญญาเอก,วท.ด. (ฟิสิกส์),ไทย,0.0,0.0,,data_s001010__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2569__2b9236af.json
05,คณะวิทยาศาสตร์,ปริญญาเอก,วท.ด. (วิทยาศาสตร์สิ่งแวดล้อม),ไทย,0.0,0.0,,data_s001010__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2569__2b9236af.json
05,คณะวิทยาศาสตร์,ปริญญาเอก,วท.ด. (เทคโนโลยีชีวภาพ),นานาชาติ,0.0,0.0,,data_s001010__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2569__2b9236af.json
05,คณะวิทยาศาสตร์,ปริญญาเอก,ปร.ด. (ฟิสิกส์ประยุกต์),ไทย,0.0,0.0,,data_s001010__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2569__2b9236af.json
05,คณะวิทยาศาสตร์,ปริญญาเอก,วท.ด. (วัสดุศาสตร์),นานาชาติ,0.0,0.0,,data_s001010__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2569__2b9236af.json
05,คณะวิทยาศาสตร์,ปริญญาเอก,วท.ด. (ความหลากหลายทางชีวภาพและชีววิทยาชาติพันธุ์),ไทย,0.0,0.0,,data_s001010__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2569__2b9236af.json
05,คณะวิทยาศาสตร์,ปริญญาเอก,วท.ด. (จุลชีววิทยาประยุกต์),ไทย,0.0,0.0,,data_s001010__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2569__2b9236af.json
05,คณะวิทยาศาสตร์,ปริญญาเอก,ปร.ด. (เคมีอุตสาหกรรม),ไทย,0.0,0.0,,data_s001010__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2569__2b9236af.json
05,คณะวิทยาศาสตร์,ปริญญาเอก,ปร.ด. (วิทยาศาสตร์และเทคโนโลยีควอนตัม),นานาชาติ,0.0,0.0,,data_s001010__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2569__2b9236af.json
06,คณะวิศวกรรมศาสตร์,ปริญญาตรี,วศ.บ. (วิศวกรรมเครื่องจักรกลเกษตร),ไทย,0.0,0.0,,data_s001010__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2569__2b9236af.json
06,คณะวิศวกรรมศาสตร์,ปริญญาตรี,วศ.บ. (วิศวกรรมเกษตร),ไทย,0.0,0.0,,data_s001010__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2569__2b9236af.json
06,คณะวิศวกรรมศาสตร์,ปริญญาตรี,วศ.บ. (วิศวกรรมระบบสารสนเทศและเครือข่าย),ไทย,0.0,0.0,,data_s001010__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2569__2b9236af.json
06,คณะวิศวกรรมศาสตร์,ปริญญาตรี,วท.บ. (การจัดการงานช่างและผังเมือง),ไทย,0.0,0.0,,data_s001010__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2569__2b9236af.json
06,คณะวิศวกรรมศาสตร์,ปริญญาโท,วศ.ม. (วิศวกรรมเหมืองแร่),ไทย,0.0,0.0,,data_s001010__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2569__2b9236af.json
06,คณะวิศวกรรมศาสตร์,ปริญญาโท,วศ.ม. (วิศวกรรมเหมืองแร่),นานาชาติ,0.0,0.0,,data_s001010__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2569__2b9236af.json
06,คณะวิศวกรรมศาสตร์,ปริญญาโท,วศ.ม. (วิศวกรรมชีวการแพทย์),นานาชาติ,0.0,0.0,,data_s001010__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2569__2b9236af.json
06,คณะวิศวกรรมศาสตร์,ปริญญาเอก,ปร.ด. (วิศวกรรมชีวการแพทย์) 53,นานาชาติ,0.0,0.0,,data_s001010__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2569__2b9236af.json
07,คณะแพทยศาสตร์,ต่ำกว่าปริญญาตรี,ป.ผู้ช่วยทางการแพทย์,ไทย,0.0,0.0,,data_s001010__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2569__2b9236af.json
07,คณะแพทยศาสตร์,ต่ำกว่าปริญญาตรี,ประกาศนียบัตรพนักงานเซลล์วิทยา,ไทย,0.0,0.0,,data_s001010__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2569__2b9236af.json
07,คณะแพทยศาสตร์,ปริญญาตรี,ส.บ.,ไทย,0.0,0.0,,data_s001010__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2569__2b9236af.json
07,คณะแพทยศาสตร์,ปริญญาตรี,วท.บ. (วิทยาศาสตร์การแพทย์),ไทย,0.0,0.0,,data_s001010__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2569__2b9236af.json
