stat_id,faculty_code,faculty_name,program_code,program_name,level,curriculum_type,student_count,param_year,param_semester,param_admityear,source_file
s004005,03,คณะวิจิตรศิลป์,06,ดนตรี,ปริญญาโท,,16.0,2568,1,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2568__5ca58e19.json
s004005,06,คณะวิศวกรรมศาสตร์,02,วิศวกรรมไฟฟ้า,ปริญญาเอก,,16.0,2568,2,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-2_semestercurrent-2_sex-999_student_type-999_year-2568__a1687e88.json
s004005,08,คณะเกษตรศาสตร์,10,โรคพืช,ปริญญาเอก,,16.0,2567,2,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-2_semestercurrent-2_sex-999_student_type-999_year-2567__14bbb763.json
s004005,28,วิทยาลัยพหุวิทยาการและสหวิทยาการ,01,เทคโนโลยีชีวภาพ,ปริญญาเอก,,16.0,2567,2,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-2_semestercurrent-2_sex-999_student_type-999_year-2567__14bbb763.json
s004005,06,คณะวิศวกรรมศาสตร์,08,วิศวกรรมคอมพิวเตอร์,ปริญญาเอก,,16.0,2568,1,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2568__5ca58e19.json
s004005,05,คณะวิทยาศาสตร์,13,วิทยาศาสตร์สิ่งแวดล้อม,ปริญญาโท,,16.0,2567,2,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-2_semestercurrent-2_sex-999_student_type-999_year-2567__14bbb763.json
s004005,05,คณะวิทยาศาสตร์,20,ดาราศาสตร์,ปริญญาเอก,,16.0,2568,1,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2568__5ca58e19.json
s004005,12,คณะพยาบาลศาสตร์,12,พยาบาลศาสตร์,ปริญญาโท,,16.0,2568,2,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-2_semestercurrent-2_sex-999_student_type-999_year-2568__a1687e88.json
s004005,11,คณะเทคนิคการแพทย์,04,กิจกรรมบำบัด,ปริญญาโท,,16.0,2568,2,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-2_semestercurrent-2_sex-999_student_type-999_year-2568__a1687e88.json
s004005,05,คณะวิทยาศาสตร์,17,คณิตศาสตร์ประยุกต์,ปริญญาโท,,16.0,2567,1,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2567__cc2eb791.json
s004005,28,วิทยาลัยพหุวิทยาการและสหวิทยาการ,01,เทคโนโลยีชีวภาพ,ปริญญาเอก,,16.0,2568,2,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-2_semestercurrent-2_sex-999_student_type-999_year-2568__a1687e88.json
s004005,26,สถาบันวิศวกรรมชีวการแพทย์,01,วิศวกรรมชีวการแพทย์,ปริญญาโท,,16.0,2568,2,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-2_semestercurrent-2_sex-999_student_type-999_year-2568__a1687e88.json
s004005,28,วิทยาลัยพหุวิทยาการและสหวิทยาการ,15,นิติวิทยาศาสตร์,ปริญญาโท,,16.0,2567,1,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2567__cc2eb791.json
s004005,26,สถาบันวิศวกรรมชีวการแพทย์,01,วิศวกรรมชีวการแพทย์,ปริญญาโท,,15.0,2567,2,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-2_semestercurrent-2_sex-999_student_type-999_year-2567__14bbb763.json
s004005,05,คณะวิทยาศาสตร์,19,เคมีอุตสาหกรรม,ปริญญาโท,,15.0,2568,1,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2568__5ca58e19.json
s004005,05,คณะวิทยาศาสตร์,18,วัสดุศาสตร์,ปริญญาโท,,15.0,2567,2,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-2_semestercurrent-2_sex-999_student_type-999_year-2567__14bbb763.json
s004005,07,คณะแพทยศาสตร์,06,สรีรวิทยา,ปริญญาเอก,,15.0,2567,2,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-2_semestercurrent-2_sex-999_student_type-999_year-2567__14bbb763.json
s004005,04,คณะสังคมศาสตร์,16,ภูมิศาสตร์และภูมิสารสนเทศศาสตร์,ปริญญาโท,,15.0,2568,1,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2568__5ca58e19.json
s004005,08,คณะเกษตรศาสตร์,12,ส่งเสริมการเกษตรและพัฒนาชนบท,ปริญญาเอก,,15.0,2568,1,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2568__5ca58e19.json
s004005,02,คณะศึกษาศาสตร์,01,หลักสูตรและการสอน,ปริญญาเอก,,15.0,2567,1,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2567__cc2eb791.json
s004005,10,คณะเภสัชศาสตร์,06,วิทยาศาสตร์เภสัชกรรม,ปริญญาโท,,15.0,2568,1,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2568__5ca58e19.json
s004005,05,คณะวิทยาศาสตร์,20,ดาราศาสตร์,ปริญญาเอก,,15.0,2568,2,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-2_semestercurrent-2_sex-999_student_type-999_year-2568__a1687e88.json
s004005,08,คณะเกษตรศาสตร์,10,โรคพืช,ปริญญาเอก,,15.0,2568,2,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-2_semestercurrent-2_sex-999_student_type-999_year-2568__a1687e88.json
s004005,07,คณะแพทยศาสตร์,06,สรีรวิทยา,ปริญญาเอก,,15.0,2567,1,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2567__cc2eb791.json
s004005,08,คณะเกษตรศาสตร์,12,ส่งเสริมการเกษตรและพัฒนาชนบท,ปริญญาเอก,,15.0,2568,2,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-2_semestercurrent-2_sex-999_student_type-999_year-2568__a1687e88.json
s004005,06,คณะวิศวกรรมศาสตร์,02,วิศวกรรมไฟฟ้า,ปริญญาเอก,,15.0,2567,2,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-2_semestercurrent-2_sex-999_student_type-999_year-2567__14bbb763.json
s004005,11,คณะเทคนิคการแพทย์,07,เทคนิคการแพทย์,ปริญญาโท,,15.0,2567,2,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-2_semestercurrent-2_sex-999_student_type-999_year-2567__14bbb763.json
s004005,05,คณะวิทยาศาสตร์,08,ฟิสิกส์,ปริญญาเอก,,15.0,2567,1,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2567__cc2eb791.json
s004005,02,คณะศึกษาศาสตร์,01,หลักสูตรและการสอน,ปริญญาเอก,,15.0,2567,2,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-2_semestercurrent-2_sex-999_student_type-999_year-2567__14bbb763.json
s004005,06,คณะวิศวกรรมศาสตร์,02,วิศวกรรมไฟฟ้า,ปริญญาเอก,,15.0,2568,1,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2568__5ca58e19.json
s004005,02,คณะศึกษาศาสตร์,01,หลักสูตรและการสอน,ปริญญาเอก,,15.0,2568,1,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2568__5ca58e19.json
s004005,26,สถาบันวิศวกรรมชีวการแพทย์,01,วิศวกรรมชีวการแพทย์,ปริญญาโท,,15.0,2567,1,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2567__cc2eb791.json
s004005,01,คณะมนุษยศาสตร์,17,ล้านนาศึกษา,ปริญญาโท,,15.0,2567,1,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2567__cc2eb791.json
s004005,28,วิทยาลัยพหุวิทยาการและสหวิทยาการ,06,บูรณาการศาสตร์,ปริญญาเอก,,15.0,2568,1,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2568__5ca58e19.json
s004005,17,คณะสถาปัตยกรรมศาสตร์,01,สถาปัตยกรรม,ปริญญาเอก,,14.0,2567,2,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-2_semestercurrent-2_sex-999_student_type-999_year-2567__14bbb763.json
s004005,06,คณะวิศวกรรมศาสตร์,03,วิศวกรรมพลังงาน,ปริญญาเอก,,14.0,2568,2,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-2_semestercurrent-2_sex-999_student_type-999_year-2568__a1687e88.json
s004005,04,คณะสังคมศาสตร์,08,สตรี เพศภาวะและเพศวิถีศึกษา,ปริญญาเอก,,14.0,2567,1,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2567__cc2eb791.json
s004005,05,คณะวิทยาศาสตร์,21,วิทยาศาสตร์นาโนและเทคโนโลยีนาโน,ปริญญาเอก,,14.0,2567,2,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-2_semestercurrent-2_sex-999_student_type-999_year-2567__14bbb763.json
s004005,02,คณะศึกษาศาสตร์,05,การบริหารการศึกษา,ปริญญาเอก,,14.0,2567,1,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2567__cc2eb791.json
s004005,05,คณะวิทยาศาสตร์,12,วิทยาศาสตร์สิ่งแวดล้อม,ปริญญาเอก,,14.0,2567,1,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2567__cc2eb791.json
s004005,05,คณะวิทยาศาสตร์,19,เคมีอุตสาหกรรม,ปริญญาโท,,14.0,2568,2,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-2_semestercurrent-2_sex-999_student_type-999_year-2568__a1687e88.json
s004005,06,คณะวิศวกรรมศาสตร์,05,วิศวกรรมไฟฟ้า,ปริญญาโท,,14.0,2567,2,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-2_semestercurrent-2_sex-999_student_type-999_year-2567__14bbb763.json
s004005,07,คณะแพทยศาสตร์,08,ฟิสิกส์การแพทย์,ปริญญาโท,,14.0,2568,2,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-2_semestercurrent-2_sex-999_student_type-999_year-2568__a1687e88.json
s004005,08,คณะเกษตรศาสตร์,14,เทคโนโลยีหลังการเก็บเกี่ยว,ปริญญาเอก,,14.0,2568,2,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-2_semestercurrent-2_sex-999_student_type-999_year-2568__a1687e88.json
s004005,12,คณะพยาบาลศาสตร์,12,พยาบาลศาสตร์,ปริญญาโท,,14.0,2567,2,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-2_semestercurrent-2_sex-999_student_type-999_year-2567__14bbb763.json
s004005,04,คณะสังคมศาสตร์,14,สังคมวิทยาและมานุษยวิทยา,ปริญญาโท,,14.0,2568,2,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-2_semestercurrent-2_sex-999_student_type-999_year-2568__a1687e88.json
s004005,06,คณะวิศวกรรมศาสตร์,02,วิศวกรรมไฟฟ้า,ปริญญาเอก,,14.0,2567,1,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2567__cc2eb791.json
s004005,17,คณะสถาปัตยกรรมศาสตร์,01,สถาปัตยกรรม,ปริญญาเอก,,14.0,2568,1,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2568__5ca58e19.json
s004005,02,คณะศึกษาศาสตร์,05,การบริหารการศึกษา,ปริญญาเอก,,14.0,2567,2,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-2_semestercurrent-2_sex-999_student_type-999_year-2567__14bbb763.json
s004005,28,วิทยาลัยพหุวิทยาการและสหวิทยาการ,15,นิติวิทยาศาสตร์,ปริญญาโท,,14.0,2568,1,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2568__5ca58e19.json
s004005,05,คณะวิทยาศาสตร์,21,วิทยาศาสตร์นาโนและเทคโนโลยีนาโน,ปริญญาเอก,,14.0,2567,1,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2567__cc2eb791.json
s004005,13,คณะอุตสาหกรรมเกษตร,03,นวัตกรรมอาหารและอุตสาหกรรมชีวภาพ,ปริญญาเอก,,14.0,2568,1,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2568__5ca58e19.json
s004005,01,คณะมนุษยศาสตร์,18,สารสนเทศศาสตร์,ปริญญาโท,,14.0,2568,1,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2568__5ca58e19.json
s004005,28,วิทยาลัยพหุวิทยาการและสหวิทยาการ,15,นิติวิทยาศาสตร์,ปริญญาโท,,14.0,2567,2,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-2_semestercurrent-2_sex-999_student_type-999_year-2567__14bbb763.json
s004005,04,คณะสังคมศาสตร์,08,สตรี เพศภาวะและเพศวิถีศึกษา,ปริญญาเอก,,14.0,2567,2,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-2_semestercurrent-2_sex-999_student_type-999_year-2567__14bbb763.json
s004005,17,คณะสถาปัตยกรรมศาสตร์,01,สถาปัตยกรรม,ปริญญาเอก,,14.0,2567,1,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2567__cc2eb791.json
s004005,04,คณะสังคมศาสตร์,16,ภูมิศาสตร์และภูมิสารสนเทศศาสตร์,ปริญญาโท,,14.0,2568,2,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-2_semestercurrent-2_sex-999_student_type-999_year-2568__a1687e88.json
s004005,08,คณะเกษตรศาสตร์,14,เทคโนโลยีหลังการเก็บเกี่ยว,ปริญญาเอก,,14.0,2568,1,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2568__5ca58e19.json
s004005,05,คณะวิทยาศาสตร์,08,ฟิสิกส์,ปริญญาเอก,,14.0,2567,2,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-2_semestercurrent-2_sex-999_student_type-999_year-2567__14bbb763.json
s004005,06,คณะวิศวกรรมศาสตร์,09,วิทยาการข้อมูล,ปริญญาเอก,,13.0,2568,2,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-2_semestercurrent-2_sex-999_student_type-999_year-2568__a1687e88.json
s004005,28,วิทยาลัยพหุวิทยาการและสหวิทยาการ,31,บูรณาการศาสตร์,ปริญญาโท,,13.0,2568,2,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-2_semestercurrent-2_sex-999_student_type-999_year-2568__a1687e88.json
s004005,05,คณะวิทยาศาสตร์,10,สถิติประยุกต์,ปริญญาเอก,,13.0,2568,1,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2568__5ca58e19.json
s004005,05,คณะวิทยาศาสตร์,08,ฟิสิกส์,ปริญญาเอก,,13.0,2568,1,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2568__5ca58e19.json
s004005,28,วิทยาลัยพหุวิทยาการและสหวิทยาการ,28,เทคโนโลยีและสหวิทยาการจัดการ,ปริญญาโท,,13.0,2567,1,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2567__cc2eb791.json
s004005,08,คณะเกษตรศาสตร์,09,สัตวศาสตร์,ปริญญาเอก,,13.0,2567,2,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-2_semestercurrent-2_sex-999_student_type-999_year-2567__14bbb763.json
s004005,10,คณะเภสัชศาสตร์,06,วิทยาศาสตร์เภสัชกรรม,ปริญญาโท,,13.0,2568,2,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-2_semestercurrent-2_sex-999_student_type-999_year-2568__a1687e88.json
s004005,04,คณะสังคมศาสตร์,05,สังคมวิทยาและมานุษยวิทยา,ปริญญาเอก,,13.0,2568,1,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2568__5ca58e19.json
s004005,08,คณะเกษตรศาสตร์,06,พืชสวน,ปริญญาเอก,,13.0,2568,2,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-2_semestercurrent-2_sex-999_student_type-999_year-2568__a1687e88.json
s004005,28,วิทยาลัยพหุวิทยาการและสหวิทยาการ,31,บูรณาการศาสตร์,ปริญญาโท,,13.0,2568,1,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2568__5ca58e19.json
s004005,07,คณะแพทยศาสตร์,11,วิทยาศาสตร์การแพทย์คลินิก,ปริญญาเอก,,13.0,2568,2,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-2_semestercurrent-2_sex-999_student_type-999_year-2568__a1687e88.json
s004005,05,คณะวิทยาศาสตร์,17,ความหลากหลายทางชีวภาพและชีววิทยาชาติพันธุ์,ปริญญาเอก,,13.0,2567,1,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2567__cc2eb791.json
s004005,01,คณะมนุษยศาสตร์,18,สารสนเทศศาสตร์,ปริญญาโท,,13.0,2568,2,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-2_semestercurrent-2_sex-999_student_type-999_year-2568__a1687e88.json
s004005,07,คณะแพทยศาสตร์,06,สรีรวิทยา,ปริญญาเอก,,13.0,2568,1,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2568__5ca58e19.json
s004005,06,คณะวิศวกรรมศาสตร์,03,วิศวกรรมพลังงาน,ปริญญาเอก,,13.0,2567,1,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2567__cc2eb791.json
s004005,07,คณะแพทยศาสตร์,02,จุลชีววิทยา,ปริญญาเอก,,13.0,2567,1,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2567__cc2eb791.json
s004005,06,คณะวิศวกรรมศาสตร์,05,วิศวกรรมไฟฟ้า,ปริญญาโท,,13.0,2567,1,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2567__cc2eb791.json
s004005,08,คณะเกษตรศาสตร์,10,โรคพืช,ปริญญาเอก,,13.0,2568,1,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2568__5ca58e19.json
s004005,08,คณะเกษตรศาสตร์,09,สัตวศาสตร์,ปริญญาเอก,,13.0,2568,1,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2568__5ca58e19.json
s004005,06,คณะวิศวกรรมศาสตร์,03,วิศวกรรมพลังงาน,ปริญญาเอก,,13.0,2567,2,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-2_semestercurrent-2_sex-999_student_type-999_year-2567__14bbb763.json
s004005,01,คณะมนุษยศาสตร์,17,ล้านนาศึกษา,ปริญญาโท,,13.0,2567,2,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-2_semestercurrent-2_sex-999_student_type-999_year-2567__14bbb763.json
s004005,07,คณะแพทยศาสตร์,11,วิทยาศาสตร์การแพทย์คลินิก,ปริญญาเอก,,13.0,2568,1,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2568__5ca58e19.json
s004005,06,คณะวิศวกรรมศาสตร์,09,วิทยาการข้อมูล,ปริญญาเอก,,13.0,2568,1,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2568__5ca58e19.json
s004005,04,คณะสังคมศาสตร์,05,สังคมวิทยาและมานุษยวิทยา,ปริญญาเอก,,13.0,2567,1,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2567__cc2eb791.json
s004005,06,คณะวิศวกรรมศาสตร์,03,วิศวกรรมพลังงาน,ปริญญาเอก,,13.0,2568,1,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2568__5ca58e19.json
s004005,08,คณะเกษตรศาสตร์,19,เศรษฐศาสตรเชิงบูรณาการเพื่อการจัดการธุรกิจเกษตรและทรัพยากรอย่างยั่งยืน,ปริญญาโท,,12.0,2567,2,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-2_semestercurrent-2_sex-999_student_type-999_year-2567__14bbb763.json
s004005,04,คณะสังคมศาสตร์,05,สังคมวิทยาและมานุษยวิทยา,ปริญญาเอก,,12.0,2567,2,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-2_semestercurrent-2_sex-999_student_type-999_year-2567__14bbb763.json
s004005,05,คณะวิทยาศาสตร์,17,คณิตศาสตร์ประยุกต์,ปริญญาโท,,12.0,2567,2,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-2_semestercurrent-2_sex-999_student_type-999_year-2567__14bbb763.json
s004005,26,สถาบันวิศวกรรมชีวการแพทย์,01,วิศวกรรมชีวการแพทย์,ปริญญาเอก,,12.0,2567,2,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-2_semestercurrent-2_sex-999_student_type-999_year-2567__14bbb763.json
s004005,04,คณะสังคมศาสตร์,05,สังคมวิทยาและมานุษยวิทยา,ปริญญาเอก,,12.0,2568,2,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-2_semestercurrent-2_sex-999_student_type-999_year-2568__a1687e88.json
s004005,08,คณะเกษตรศาสตร์,14,เทคโนโลยีหลังการเก็บเกี่ยว,ปริญญาเอก,,12.0,2567,1,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2567__cc2eb791.json
s004005,05,คณะวิทยาศาสตร์,27,ดาราศาสตร์,ปริญญาโท,,12.0,2567,1,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2567__cc2eb791.json
s004005,08,คณะเกษตรศาสตร์,09,สัตวศาสตร์,ปริญญาเอก,,12.0,2567,1,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2567__cc2eb791.json
s004005,10,คณะเภสัชศาสตร์,06,วิทยาศาสตร์เภสัชกรรม,ปริญญาโท,,12.0,2567,1,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2567__cc2eb791.json
s004005,08,คณะเกษตรศาสตร์,19,เศรษฐศาสตรเชิงบูรณาการเพื่อการจัดการธุรกิจเกษตรและทรัพยากรอย่างยั่งยืน,ปริญญาโท,,12.0,2567,1,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2567__cc2eb791.json
s004005,01,คณะมนุษยศาสตร์,09,จิตวิทยาอุตสาหกรรมและองค์การ,ปริญญาโท,,12.0,2567,1,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2567__cc2eb791.json
s004005,05,คณะวิทยาศาสตร์,30,สถิติประยุกต์และการวิเคราะห์เชิงลึก,ปริญญาโท,,12.0,2567,1,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2567__cc2eb791.json
s004005,13,คณะอุตสาหกรรมเกษตร,03,นวัตกรรมอาหารและอุตสาหกรรมชีวภาพ,ปริญญาเอก,,12.0,2568,2,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-2_semestercurrent-2_sex-999_student_type-999_year-2568__a1687e88.json
s004005,04,คณะสังคมศาสตร์,16,ภูมิศาสตร์และภูมิสารสนเทศศาสตร์,ปริญญาโท,,12.0,2567,1,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2567__cc2eb791.json
s004005,09,คณะทันตแพทยศาสตร์,10,ทันตกรรมผู้สูงอายุ,ปริญญาโท,,12.0,2568,2,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-2_semestercurrent-2_sex-999_student_type-999_year-2568__a1687e88.json
s004005,26,สถาบันวิศวกรรมชีวการแพทย์,01,วิศวกรรมชีวการแพทย์,ปริญญาเอก,,12.0,2568,1,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2568__5ca58e19.json
s004005,01,คณะมนุษยศาสตร์,01,ประวัติศาสตร์,ปริญญาเอก,,12.0,2567,1,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2567__cc2eb791.json
s004005,13,คณะอุตสาหกรรมเกษตร,01,วิทยาศาสตร์และเทคโนโลยีการอาหาร,ปริญญาเอก,,12.0,2567,1,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2567__cc2eb791.json
s004005,07,คณะแพทยศาสตร์,07,พิษวิทยา,ปริญญาโท,,12.0,2568,1,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2568__5ca58e19.json
s004005,05,คณะวิทยาศาสตร์,03,การสอนคณิตศาสตร์,ปริญญาโท,,12.0,2567,1,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2567__cc2eb791.json
s004005,05,คณะวิทยาศาสตร์,30,สถิติประยุกต์และการวิเคราะห์เชิงลึก,ปริญญาโท,,12.0,2567,2,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-2_semestercurrent-2_sex-999_student_type-999_year-2567__14bbb763.json
s004005,07,คณะแพทยศาสตร์,02,จุลชีววิทยา,ปริญญาเอก,,12.0,2567,2,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-2_semestercurrent-2_sex-999_student_type-999_year-2567__14bbb763.json
s004005,28,วิทยาลัยพหุวิทยาการและสหวิทยาการ,15,นิติวิทยาศาสตร์,ปริญญาโท,,12.0,2568,2,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-2_semestercurrent-2_sex-999_student_type-999_year-2568__a1687e88.json
s004005,07,คณะแพทยศาสตร์,06,สรีรวิทยา,ปริญญาเอก,,12.0,2568,2,999,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-2_semestercurrent-2_sex-999_student_type-999_year-2568__a1687e88.json
